Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
3,1,0.22334961793811847,0,0,0,0.000435949420681309,0,0
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
2,0,0.022923712889891017,1,1,1,4.4744107675086685e-05,0,0
3,1,0.27345609420017536,1,0,1,0.0005337507489328647,0,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
1,1,0.3360891895277465,1,2,0,0.0006560024092473089,2,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
1,0,0.311035951396718,0,0,1,0.0006071017451215313,0,1
3,0,0.311035951396718,0,0,1,0.0006071017451215313,0,0
1,1,0.9498935237379432,1,0,1,0.0018540686803288648,3,0
3,0,0.3611424276587749,0,0,0,0.0007049030733730867,0,0
3,1,0.2484028560691469,0,0,1,0.0004848500848070868,0,0
3,0,0.4112489039208317,0,0,0,0.0008027044016246424,0,0
1,1,0.5365150945759739,1,0,1,0.0010472077222535314,3,1
2,0,0.3360891895277465,1,0,1,0.0006560024092473089,0,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
3,0,0.32356257046223225,0,0,1,0.0006315520771844202,0,0
3,1,0.19829637980709008,1,1,1,0.0003870487565555313,0,1
3,0,0.3486158085932607,0,0,0,0.000680452741310198,0,0
3,0,0.26092947513466114,0,0,1,0.0005093004168699757,0,2
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
2,0,0.2296129274708756,0,0,1,0.00044817458671275344,6,0
2,0,0.5114618564449455,0,0,1,0.0009983070581277534,0,1
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
1,1,0.4488287611173744,0,0,0,0.000876055397813309,1,1
3,1,0.2296129274708756,0,0,1,0.00044817458671275344,0,2
1,1,0.7870474758862583,1,0,0,0.001536214363511309,3,0
3,0,0.22334961793811847,1,0,1,0.000435949420681309,0,1
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,1
3,1,0.0103970938243768,1,1,0,2.0293775612197786e-05,7,0
1,0,0.4488287611173744,0,0,1,0.000876055397813309,3,1
2,1,0.3611424276587749,1,0,0,0.0007049030733730867,0,0
2,1,0.1481899035450332,0,0,0,0.00028924742830397564,0,0
3,0,0.3721801035613681,1,0,1,0.0007264471819317893,0,2
1,1,0.4363021420518602,1,0,1,0.0008516050657504203,3,1
3,0,0.3486158085932607,0,0,1,0.000680452741310198,0,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
3,1,0.21082299887260428,0,1,1,0.00041149908861842007,0,0
3,0,0.27345609420017536,0,0,1,0.0005337507489328647,0,0
3,1,0.3721801035613681,2,0,1,0.0007264471819317893,0,2
2,0,0.5239884755104597,0,0,1,0.0010227573901906424,0,0
3,0,0.2985093323312038,0,0,1,0.0005826514130586424,0,0
3,0,0.3987222848553175,0,0,0,0.0007782540695617535,0,0
1,0,0.6617812852311161,0,0,1,0.0012917110428824206,3,1
3,1,0.3721801035613681,0,4,1,0.0007264471819317893,0,0
3,0,0.3721801035613681,1,0,1,0.0007264471819317893,0,1
3,0,0.5365150945759739,0,0,1,0.0010472077222535314,0,0
3,0,0.2985093323312038,0,0,1,0.0005826514130586424,0,0
3,0,0.32982587999498936,0,0,1,0.0006437772432158648,0,1
2,0,0.32356257046223225,0,0,1,0.0006315520771844202,0,0
3,1,0.2859827132656896,0,0,0,0.0005582010809957534,0,0
3,0,0.4989352373794313,1,6,0,0.0009738567260648649,0,0
3,1,0.12313666541400475,5,2,0,0.00024034676417819786,0,0
1,1,0.4112489039208317,0,0,1,0.0008027044016246424,0,0
1,0,0.7619942377552299,1,3,0,0.0014873136993855313,2,1
2,0,0.3486158085932607,0,0,1,0.000680452741310198,0,0
1,0,0.5239884755104597,0,0,1,0.0010227573901906424,0,0
3,0,0.3861956657898033,3,0,1,0.0007538037374988644,0,0
1,0,0.3721801035613681,0,0,1,0.0007264471819317893,5,0
3,0,0.27345609420017536,0,0,0,0.0005337507489328647,0,0
1,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
2,0,0.3736690467242891,1,1,1,0.0007293534054359758,0,0
1,1,0.2859827132656896,0,1,1,0.0005582010809957534,3,1
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,1
3,0,0.7557309282224728,0,0,1,0.0014750885333540869,0,0
3,1,0.4488287611173744,0,2,1,0.000876055397813309,0,0
3,0,0.16071652261054742,4,2,1,0.0003136977603668645,0,0
3,0,0.2985093323312038,0,0,0,0.0005826514130586424,0,0
1,1,0.3611424276587749,0,0,0,0.0007049030733730867,3,0
3,1,0.2859827132656896,0,0,1,0.0005582010809957534,0,0
1,0,0.5239884755104597,0,0,1,0.0010227573901906424,4,0
3,1,0.32356257046223225,0,2,0,0.0006315520771844202,0,0
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
3,0,0.08555680821746213,1,1,1,0.00016699576798953118,0,1
2,1,0.32356257046223225,0,0,1,0.0006315520771844202,0,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
2,0,0.5114618564449455,0,0,1,0.0009983070581277534,0,0
3,1,0.32356257046223225,1,1,1,0.0006315520771844202,0,0
1,0,0.599148189903545,0,0,0,0.001169459382567976,2,1
3,0,0.22334961793811847,2,2,0,0.000435949420681309,0,0
1,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,1
3,1,0.27345609420017536,0,0,1,0.0005337507489328647,0,0
3,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
3,0,0.3360891895277465,0,0,1,0.0006560024092473089,0,1
3,0,0.2859827132656896,1,0,1,0.0005582010809957534,0,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,1
3,0,0.4989352373794313,1,5,1,0.0009738567260648649,0,0
2,1,0.18576976074157586,0,2,1,0.0003625984244926423,0,0
2,1,0.2484028560691469,0,0,0,0.0004848500848070868,0,0
1,0,0.6743079042966303,1,0,1,0.0013161613749453091,3,1
2,1,0.4488287611173744,0,3,1,0.000876055397813309,6,0
1,1,0.7995740949517726,0,2,0,0.0015606646955741985,5,1
2,0,0.3736690467242891,0,0,1,0.0007293534054359758,0,0
1,0,0.4613553801828886,1,1,0,0.000900505729876198,5,1
1,1,0.22334961793811847,1,0,1,0.000435949420681309,4,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
1,1,0.3360891895277465,1,1,0,0.0006560024092473089,2,1
2,0,0.4989352373794313,0,0,1,0.0009738567260648649,0,0
2,1,0.26092947513466114,0,1,0,0.0005093004168699757,0,0
3,0,0.21082299887260428,2,0,0,0.00041149908861842007,0,0
3,1,0.3721801035613681,8,2,0,0.0007264471819317893,0,0
2,0,0.4989352373794313,0,0,1,0.0009738567260648649,0,0
2,0,0.423775522986346,1,0,1,0.0008271547336875313,0,0
1,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
3,0,0.14192659401227609,1,1,0,0.0002770222622725312,0,0
2,0,0.7619942377552299,0,0,1,0.0014873136993855313,0,2
2,0,0.09808342728297632,0,2,1,0.00019144610005242005,0,0
3,0,0.4112489039208317,0,0,1,0.0008027044016246424,0,0
1,0,0.0730301891519479,0,2,1,0.00014254543592664228,5,1
3,1,0.22334961793811847,0,0,1,0.000435949420681309,0,0
2,0,0.2859827132656896,0,0,0,0.0005582010809957534,0,0
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
3,0,0.002004259050482275,0,2,1,3.912053130062223e-06,0,0
1,0,0.5866215708380308,1,0,0,0.0011450090505050867,3,1
2,1,0.09808342728297632,1,1,1,0.00019144610005242005,0,0
2,0,0.311035951396718,0,0,0,0.0006071017451215313,0,0
1,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,1
3,1,0.4363021420518602,0,0,1,0.0008516050657504203,0,2
2,0,0.2985093323312038,0,0,1,0.0005826514130586424,0,0
1,1,0.4112489039208317,0,0,0,0.0008027044016246424,1,1
3,0,0.311035951396718,0,0,1,0.0006071017451215313,0,0
3,0,0.3987222848553175,0,0,0,0.0007782540695617535,0,0
3,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
2,0,0.21082299887260428,0,0,0,0.00041149908861842007,0,0
2,1,0.7494676186897157,1,0,1,0.0014628633673226426,0,0
3,1,0.4738819992484029,4,2,1,0.0009249560619390867,0,0
1,0,0.5239884755104597,0,0,1,0.0010227573901906424,2,0
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
1,0,0.7118877614931729,1,1,1,0.0013895123711339758,0,0
1,1,0.6242014280345735,1,1,1,0.0012183600466937536,3,1
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
2,1,0.3736690467242891,1,0,0,0.0007293534054359758,0,1
3,0,0.26092947513466114,0,0,1,0.0005093004168699757,0,0
2,1,0.27345609420017536,0,0,0,0.0005337507489328647,6,0
3,0,0.26092947513466114,0,0,1,0.0005093004168699757,0,0
1,1,0.6617812852311161,0,0,0,0.0012917110428824206,0,1
3,1,0.3721801035613681,0,2,1,0.0007264471819317893,0,1
3,0,0.2859827132656896,0,0,1,0.0005582010809957534,0,0
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
3,0,0.5051985469121884,0,0,0,0.0009860818920963091,0,0
2,0,0.4488287611173744,0,0,1,0.000876055397813309,0,0
2,0,0.17324314167606164,0,0,1,0.00033814809242975344,0,0
1,1,0.26092947513466114,0,0,1,0.0005093004168699757,0,0
3,0,0.26092947513466114,1,0,1,0.0005093004168699757,0,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
1,0,0.4864086183139171,1,0,0,0.0009494063940019758,3,1
3,0,0.2484028560691469,0,0,1,0.0004848500848070868,0,0
1,0,0.7995740949517726,1,0,1,0.0015606646955741985,4,1
3,0,0.2484028560691469,0,0,1,0.0004848500848070868,0,1
2,1,0.22334961793811847,1,1,1,0.000435949420681309,0,0
1,1,0.599148189903545,1,0,0,0.001169459382567976,3,1
1,1,0.6868345233621446,0,0,1,0.001340611707008198,0,1
2,1,0.5615683327070023,0,2,1,0.0010961083863793091,0,0
1,0,0.5615683327070023,1,1,1,0.0010961083863793091,5,1
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
3,0,0.3721801035613681,1,2,0,0.0007264471819317893,0,0
1,0,0.5114618564449455,1,0,1,0.0009983070581277534,4,0
2,1,0.27345609420017536,0,0,0,0.0005337507489328647,0,0
2,0,0.5239884755104597,1,1,1,0.0010227573901906424,0,0
2,1,0.3611424276587749,1,0,1,0.0007049030733730867,0,0
3,1,0.3721801035613681,1,0,1,0.0007264471819317893,0,1
2,1,0.009394964299135665,1,2,0,1.833774904716667e-05,0,0
3,0,0.2484028560691469,0,0,0,0.0004848500848070868,0,0
1,0,0.3360891895277465,1,0,1,0.0006560024092473089,3,1
3,0,0.2985093323312038,0,0,1,0.0005826514130586424,0,0
3,0,0.4049855943880746,0,0,1,0.0007904792355931978,0,0
3,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
3,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,2
3,0,0.3486158085932607,0,0,1,0.000680452741310198,0,0
2,1,0.2358762370036327,0,0,1,0.0004603997527441979,0,0
3,0,0.26092947513466114,0,0,1,0.0005093004168699757,0,0
3,0,0.4550920706501315,1,0,1,0.0008882805638447535,0,0
3,0,0.26092947513466114,0,0,1,0.0005093004168699757,0,0
2,1,0.3611424276587749,0,2,1,0.0007049030733730867,0,0
3,1,0.0103970938243768,1,1,1,2.0293775612197786e-05,0,0
2,0,0.3736690467242891,0,0,0,0.0007293534054359758,0,1
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
1,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
3,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
3,1,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
3,0,0.21082299887260428,0,0,1,0.00041149908861842007,0,0
1,0,0.5740949517725166,0,0,1,0.0011205587184421981,3,1
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
1,1,0.32356257046223225,1,0,1,0.0006315520771844202,3,1
3,1,0.3721801035613681,1,0,1,0.0007264471819317893,0,2
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,1
2,1,0.2484028560691469,1,0,1,0.0004848500848070868,0,0
2,0,0.3486158085932607,0,0,0,0.000680452741310198,0,0
2,0,0.4989352373794313,1,0,1,0.0009738567260648649,0,0
2,0,0.3736690467242891,1,0,0,0.0007293534054359758,0,0
2,0,0.27345609420017536,0,0,0,0.0005337507489328647,0,0
3,1,0.2859827132656896,0,0,1,0.0005582010809957534,0,0
3,0,0.007265439057998245,1,1,0,1.4181192596475562e-05,0,0
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
3,1,0.11061004634849056,1,1,1,0.00021589643211530896,0,1
3,1,0.022923712889891017,1,1,1,4.4744107675086685e-05,0,0
3,0,0.4488287611173744,0,0,0,0.000876055397813309,0,0
3,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
1,0,0.2985093323312038,1,0,1,0.0005826514130586424,2,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,6,1
3,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
1,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
3,1,0.3736690467242891,0,0,1,0.0007293534054359758,0,2
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,1
1,0,0.6617812852311161,1,1,1,0.0012917110428824206,1,0
3,0,0.4488287611173744,0,0,1,0.000876055397813309,0,0
3,0,0.32356257046223225,0,0,1,0.0006315520771844202,0,0
2,1,0.0103970938243768,1,2,0,2.0293775612197786e-05,0,1
3,0,0.3721801035613681,2,0,1,0.0007264471819317893,0,1
1,0,0.3736690467242891,0,0,1,0.0007293534054359758,0,0
3,0,0.3611424276587749,0,0,1,0.0007049030733730867,0,0
3,0,0.3987222848553175,0,0,1,0.0007782540695617535,0,0
2,0,0.3721801035613681,0,0,1,0.0007264471819317893,4,1
2,0,0.5365150945759739,0,1,0,0.0010472077222535314,0,0
3,0,0.2985093323312038,0,0,1,0.0005826514130586424,0,0
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
1,1,0.7995740949517726,1,1,1,0.0015606646955741985,2,0
1,0,0.3736690467242891,1,2,1,0.0007293534054359758,3,0
3,0,0.008267568583239383,0,1,1,1.613721916150667e-05,0,0
1,0,0.6868345233621446,1,1,1,0.001340611707008198,2,0
3,1,0.5615683327070023,1,0,1,0.0010961083863793091,0,0
3,0,0.22334961793811847,0,0,1,0.000435949420681309,0,0
3,0,0.27345609420017536,0,0,1,0.0005337507489328647,0,1
3,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
3,1,0.4613553801828886,0,0,1,0.000900505729876198,0,2
1,1,0.6868345233621446,0,0,0,0.001340611707008198,3,1
3,1,0.21082299887260428,0,0,0,0.00041149908861842007,0,2
1,0,0.7118877614931729,1,0,0,0.0013895123711339758,2,1
2,0,0.2358762370036327,0,0,1,0.0004603997527441979,0,0
3,0,0.3360891895277465,0,0,1,0.0006560024092473089,0,0
2,0,0.27345609420017536,2,0,0,0.0005337507489328647,0,0
3,0,0.32356257046223225,0,0,1,0.0006315520771844202,0,0
3,0,0.311035951396718,0,0,1,0.0006071017451215313,6,1
2,0,0.32356257046223225,0,0,1,0.0006315520771844202,6,0
1,0,0.4112489039208317,0,0,1,0.0008027044016246424,0,0
1,1,0.4864086183139171,0,0,1,0.0009494063940019758,0,0
3,0,0.2859827132656896,0,0,0,0.0005582010809957534,0,0
2,1,0.1481899035450332,2,1,1,0.00028924742830397564,6,0
1,0,0.5740949517725166,0,0,0,0.0011205587184421981,0,1
2,0,0.3611424276587749,1,0,1,0.0007049030733730867,0,0
2,0,0.26092947513466114,0,0,1,0.0005093004168699757,0,0
2,1,0.599148189903545,0,2,0,0.001169459382567976,0,0
1,0,0.4864086183139171,0,0,0,0.0009494063940019758,1,1
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,1
3,1,0.2358762370036327,1,1,1,0.0004603997527441979,0,1
3,0,0.3360891895277465,0,0,1,0.0006560024092473089,0,0
1,0,0.3736690467242891,0,0,1,0.0007293534054359758,3,0
2,0,0.3987222848553175,0,0,1,0.0007782540695617535,0,0
3,0,0.4864086183139171,0,2,1,0.0009494063940019758,0,1
2,0,0.311035951396718,0,0,0,0.0006071017451215313,0,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,1
2,0,0.22334961793811847,0,0,0,0.000435949420681309,0,0
3,0,0.3987222848553175,0,0,1,0.0007782540695617535,0,0
3,0,0.3721801035613681,1,9,0,0.0007264471819317893,0,0
1,1,0.7244143805586872,0,1,0,0.0014139627031968648,2,1
3,0,0.3721801035613681,1,1,0,0.0007264471819317893,0,0
3,1,0.19829637980709008,0,0,1,0.0003870487565555313,0,0
2,0,0.32356257046223225,0,0,1,0.0006315520771844202,0,0
3,1,0.4738819992484029,0,0,1,0.0009249560619390867,0,1
2,0,0.2985093323312038,0,0,1,0.0005826514130586424,0,0
2,1,0.3861956657898033,0,0,0,0.0007538037374988644,0,0
1,1,0.5615683327070023,0,1,0,0.0010961083863793091,4,1
2,0,0.311035951396718,0,0,0,0.0006071017451215313,0,0
2,0,0.22334961793811847,0,0,0,0.000435949420681309,0,0
2,0,0.6116748089690592,1,2,1,0.0011939097146308644,0,0
3,1,0.0,1,2,0,0.0,0,0
1,0,0.6242014280345735,0,0,1,0.0012183600466937536,5,0
1,1,0.7369409996242015,2,0,1,0.0014384130352597538,3,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
3,1,0.3736690467242891,1,0,1,0.0007293534054359758,0,0
3,0,0.17950645120881875,8,2,0,0.0003503732584611978,0,0
2,1,0.2985093323312038,1,1,0,0.0005826514130586424,0,1
2,1,0.3861956657898033,0,0,0,0.0007538037374988644,0,0
3,0,0.3360891895277465,0,0,1,0.0006560024092473089,0,0
1,1,0.311035951396718,1,0,1,0.0006071017451215313,5,1
3,1,0.3721801035613681,1,9,0,0.0007264471819317893,0,0
3,0,0.3721801035613681,1,0,1,0.0007264471819317893,0,1
3,1,0.27345609420017536,0,0,1,0.0005337507489328647,0,0
1,1,0.5615683327070023,0,1,1,0.0010961083863793091,0,1
2,0,0.3611424276587749,0,0,0,0.0007049030733730867,0,1
2,0,0.26092947513466114,1,0,1,0.0005093004168699757,0,0
1,1,0.3861956657898033,0,0,1,0.0007538037374988644,5,1
1,0,0.6116748089690592,0,0,1,0.0011939097146308644,2,0
2,0,0.5490417136414881,0,0,1,0.00107165805431642,0,0
1,1,0.6743079042966303,1,1,1,0.0013161613749453091,1,0
1,1,0.5615683327070023,0,0,0,0.0010961083863793091,0,1
3,1,0.27345609420017536,2,0,1,0.0005337507489328647,0,0
2,0,0.26092947513466114,0,0,1,0.0005093004168699757,0,0
1,0,0.6868345233621446,0,0,1,0.001340611707008198,3,0
3,0,0.06050357008643367,4,2,1,0.00011809510386375337,0,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
3,0,0.32356257046223225,0,0,1,0.0006315520771844202,0,2
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
3,1,0.2358762370036327,1,0,1,0.0004603997527441979,0,0
2,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
2,1,0.2985093323312038,1,2,1,0.0005826514130586424,0,0
3,0,0.2985093323312038,0,0,1,0.0005826514130586424,0,0
2,0,0.7118877614931729,0,0,1,0.0013895123711339758,0,0
3,0,0.26092947513466114,0,0,1,0.0005093004168699757,0,2
3,0,0.0730301891519479,3,1,1,0.00014254543592664228,0,0
1,0,0.2859827132656896,0,0,1,0.0005582010809957534,2,0
1,1,0.6367280471000877,0,1,0,0.0012428103787566426,4,0
3,0,0.16071652261054742,0,2,0,0.0003136977603668645,0,0
2,0,0.5866215708380308,0,0,0,0.0011450090505050867,0,0
3,0,0.3611424276587749,3,1,1,0.0007049030733730867,0,0
1,1,0.22334961793811847,1,0,1,0.000435949420681309,3,0
3,0,0.2985093323312038,0,0,1,0.0005826514130586424,0,2
1,1,0.599148189903545,1,1,1,0.001169459382567976,2,1
3,0,0.27345609420017536,0,0,1,0.0005337507489328647,0,0
3,0,0.3861956657898033,0,0,1,0.0007538037374988644,0,2
1,1,0.3736690467242891,0,0,1,0.0007293534054359758,3,0
2,0,0.4738819992484029,1,0,1,0.0009249560619390867,0,0
1,1,0.27345609420017536,0,1,1,0.0005337507489328647,0,1
1,0,0.21082299887260428,0,0,1,0.00041149908861842007,0,0
1,0,0.5365150945759739,1,0,1,0.0010472077222535314,4,1
2,0,0.2484028560691469,0,0,0,0.0004848500848070868,4,1
2,0,0.2859827132656896,1,0,1,0.0005582010809957534,0,0
1,0,0.6242014280345735,1,1,1,0.0012183600466937536,3,1
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
3,1,0.035450331955405236,1,1,0,6.919443973797557e-05,0,0
3,1,0.3721801035613681,0,0,1,0.0007264471819317893,0,2
1,1,0.4613553801828886,1,0,1,0.000900505729876198,3,2
3,1,0.3486158085932607,0,0,1,0.000680452741310198,0,0
3,0,0.3721801035613681,0,0,0,0.0007264471819317893,0,0
1,1,0.4864086183139171,0,0,0,0.0009494063940019758,3,1
3,0,0.48014530878116,0,0,0,0.0009371812279705315,0,0
3,0,0.3721801035613681,0,0,1,0.0007264471819317893,0,0
3,0,0.3721801035613681,1,1,1,0.0007264471819317893,0,1
